Time,Source,Destination,Device,Command,Status,Argument 0,Argument 1,Argument 2,Explanations,Byte Code
,,,,,,,,,,--
15.74 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
15.75 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x6d', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x82', '0xe8']"
,,,,,,,,,,--
15.76 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
15.77 seconds,Host Frame,node 01 ,DEVICE_motor,COMMAND_movrel,--,arg[0]: 766D6772 ,arg[1]: 000003E8 ,arg[2]: 00000000 ,Host Frame sent movrel motor command to node 01.,"['0xc3', '0xaa', '0x6e', '0x00', '0x01', '0x02', '0x22', '0x72', '0x67', '0x6d', '0x76', '0xe8', '0x03', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x81', '0xf9']"
,,,,,,,,,,--
16.18 seconds,node 01 ,Host Frame,DEVICE_motor,COMMAND_movrel,STATUS_CommandExecuting,arg[0]: E8030000 ,arg[1]: C0020000 ,arg[2]: 01000000 ,node 01 began execution of the movrel motor command from Host Frame and had CommandExecuting.,"['0x01', '0x6e', '0x00', '0x01', '0xe8', '0x03', '0x00', '0x00', '0xc0', '0x02', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x78', '0x1a']"
,,,,,,,,,,--
16.20 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x6f', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1a', '0x4d']"
,,,,,,,,,,--
16.22 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: E8FD0000 ,arg[1]: B3FC0000 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x6e', '0x00', '0x00', '0xe8', '0xfd', '0x00', '0x00', '0xb3', '0xfc', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x30', '0x5b']"
,,,,,,,,,,--
16.23 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x70', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x18', '0x2b']"
,,,,,,,,,,--
16.24 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: E8FD0000 ,arg[1]: B3FC0000 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x6e', '0x00', '0x00', '0xe8', '0xfd', '0x00', '0x00', '0xb3', '0xfc', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x30', '0x5b']"
,,,,,,,,,,--
16.25 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x71', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xd4', '0x79']"
,,,,,,,,,,--
16.27 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: E8FD0000 ,arg[1]: B3FC0000 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x6e', '0x00', '0x00', '0xe8', '0xfd', '0x00', '0x00', '0xb3', '0xfc', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x30', '0x5b']"
,,,,,,,,,,--
16.28 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x72', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x80', '0x8e']"
,,,,,,,,,,--
16.29 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: E8FD0000 ,arg[1]: B3FC0000 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x6e', '0x00', '0x00', '0xe8', '0xfd', '0x00', '0x00', '0xb3', '0xfc', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x30', '0x5b']"
,,,,,,,,,,--
16.73 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x73', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x4c', '0xdc']"
,,,,,,,,,,--
16.75 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: E8FD0000 ,arg[1]: B3FC0000 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x6e', '0x00', '0x00', '0xe8', '0xfd', '0x00', '0x00', '0xb3', '0xfc', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x30', '0x5b']"
,,,,,,,,,,--
16.76 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x74', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x09', '0x70']"
,,,,,,,,,,--
16.78 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: E8FD0000 ,arg[1]: B3FC0000 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x6e', '0x00', '0x00', '0xe8', '0xfd', '0x00', '0x00', '0xb3', '0xfc', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x30', '0x5b']"
,,,,,,,,,,--
16.80 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x75', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xc5', '0x22']"
,,,,,,,,,,--
16.81 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
16.82 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x76', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x91', '0xd5']"
,,,,,,,,,,--
16.83 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
17.19 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x77', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x5d', '0x87']"
,,,,,,,,,,--
17.21 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
17.23 seconds,Host Frame,node 01 ,DEVICE_motor,COMMAND_movrel,--,arg[0]: 766D6772 ,arg[1]: 000003E8 ,arg[2]: 00000000 ,Host Frame sent movrel motor command to node 01.,"['0xc3', '0xaa', '0x78', '0x00', '0x01', '0x02', '0x22', '0x72', '0x67', '0x6d', '0x76', '0xe8', '0x03', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x6d', '0x7b']"
,,,,,,,,,,--
17.24 seconds,node 01 ,Host Frame,DEVICE_motor,COMMAND_movrel,STATUS_CommandExecuting,arg[0]: D0070000 ,arg[1]: 99060000 ,arg[2]: 01000000 ,node 01 began execution of the movrel motor command from Host Frame and had CommandExecuting.,"['0x01', '0x78', '0x00', '0x01', '0xd0', '0x07', '0x00', '0x00', '0x99', '0x06', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0x2d', '0xc2']"
,,,,,,,,,,--
17.26 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x79', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xf6', '0xcf']"
,,,,,,,,,,--
17.27 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: D0010100 ,arg[1]: CC000100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x78', '0x00', '0x00', '0xd0', '0x01', '0x01', '0x00', '0xcc', '0x00', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0xa0', '0x7e']"
,,,,,,,,,,--
17.29 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x7a', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xa2', '0x38']"
,,,,,,,,,,--
17.59 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: D0010100 ,arg[1]: CC000100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x78', '0x00', '0x00', '0xd0', '0x01', '0x01', '0x00', '0xcc', '0x00', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0xa0', '0x7e']"
,,,,,,,,,,--
17.60 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x7b', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x6e', '0x6a']"
,,,,,,,,,,--
17.61 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: D0010100 ,arg[1]: CC000100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x78', '0x00', '0x00', '0xd0', '0x01', '0x01', '0x00', '0xcc', '0x00', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0xa0', '0x7e']"
,,,,,,,,,,--
